2021-11-01,14:41,0
2021-11-01,14:41,1
2021-11-01,14:41,0
2021-11-01,14:41,1
2021-11-01,14:41,1
2021-11-01,14:41,1
2021-11-01,14:41,0
2021-11-01,14:41,0
2021-11-01,14:41,1
2021-11-01,14:41,0
2021-11-01,14:41,0
2021-11-01,14:41,0
2021-11-01,14:41,0
2021-11-01,14:41,0
2021-11-01,14:41,0
2021-11-01,14:41,0
2021-11-01,14:41,0
2021-11-01,14:41,0
2021-11-01,14:41,0
2021-11-01,14:41,0
2021-11-01,14:41,0
2021-11-01,14:41,0
2021-11-01,14:41,0
2021-11-01,14:41,0
2021-11-01,14:41,0
2021-11-01,14:41,0
2021-11-01,14:41,0
2021-11-01,14:41,1
2021-11-01,14:41,1
2021-11-01,14:41,1
2021-11-01,14:41,1
2021-11-01,14:41,1
2021-11-01,14:41,0
2021-11-01,14:41,0
2021-11-01,14:41,0
